func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
1,152,677.3961,0.0,75.0612,3565,5.03792,4.84,-1.0,1,-1.0
1,151,677.9159,0.0,74.9541,2263,5.21678,4.78,-1.0,1,-1.0
1,200,685.4115,0.0,102.4608,44678,7.85989,6.58,-1.0,1,-1.0
1,199,686.4253,0.0,102.2473,22628,8.01744,6.58,-1.0,1,-1.0
1,198,687.436,0.0,101.4702,2710,4.32401,6.51,-1.0,1,-1.0
1,201,687.4377,0.0,103.6647,3356,4.91342,6.64,-1.0,1,-1.0
1,167,692.4606,0.0,78.568,3549,6.47767,5.04,-1.0,1,-1.0
1,176,700.9686,0.0,79.5158,14868,6.15771,5.1,-1.0,1,-1.0
1,174,701.4638,0.0,79.3781,18638,6.81615,5.1,-1.0,1,-1.0
1,175,701.9697,0.0,79.4316,11906,6.89323,5.1,-1.0,1,-1.0
1,169,702.4764,0.0,78.6729,4784,7.03453,5.04,-1.0,1,-1.0
1,171,709.9295,0.0,79.0497,38249,3.8388,5.1,-1.0,1,-1.0
1,180,709.9303,0.0,82.1724,33801,3.60208,5.29,-1.0,1,-1.0
1,184,710.4542,0.0,84.2894,18053,3.69635,5.42,-1.0,1,-1.0
1,161,710.4591,0.0,77.1471,9805,3.42832,4.97,-1.0,1,-1.0
1,163,710.732,0.0,77.2996,1542,4.49845,4.97,-1.0,1,-1.0
1,183,710.9695,0.0,84.1117,16661,5.10749,5.42,-1.0,1,-1.0
1,162,710.973,0.0,77.2968,12273,3.83375,4.97,-1.0,1,-1.0
1,173,711.2242,0.0,79.2808,2260,2.32329,5.1,-1.0,1,-1.0
1,172,711.4715,0.0,79.2098,8538,3.60654,5.1,-1.0,1,-1.0
1,181,711.4751,0.0,82.5544,8072,3.47966,5.29,-1.0,1,-1.0
1,177,711.7092,0.0,80.6958,5163,4.06655,5.16,-1.0,1,-1.0
1,178,711.9731,0.0,81.0404,2031,3.60924,5.23,-1.0,1,-1.0
1,165,718.971,0.0,77.6263,2751,6.73856,4.97,-1.0,1,-1.0
1,158,727.4781,0.0,76.5357,2721,5.49255,4.91,-1.0,1,-1.0
1,205,734.5071,0.0,112.1487,11516,8.84933,7.22,-1.0,1,-1.0
1,204,735.5143,0.0,111.3353,3345,5.9515,7.16,-1.0,1,-1.0
1,207,784.4942,0.0,113.1031,37993,8.14086,7.28,-1.0,1,-1.0
1,206,785.5075,0.0,112.8773,10930,4.98422,7.22,-1.0,1,-1.0
1,208,786.5196,0.0,113.1996,2972,4.68871,7.28,-1.0,1,-1.0
1,191,791.5206,0.0,88.4048,2459,5.37561,5.68,-1.0,1,-1.0
1,190,792.0196,0.0,88.0724,2598,5.63848,5.68,-1.0,1,-1.0
1,212,798.5106,0.0,118.1733,1856,2.57767,7.61,-1.0,1,-1.0
1,211,798.5185,0.0,115.8208,2309,4.94122,7.41,-1.0,1,-1.0
1,210,800.5402,0.0,114.2632,10429,8.09713,7.35,-1.0,1,-1.0
1,209,801.5442,0.0,113.9099,2014,4.47747,7.28,-1.0,1,-1.0
1,213,871.5873,0.0,121.8775,4566,5.78227,7.8,-1.0,1,-1.0
1,214,897.5906,0.0,124.3089,34915,8.40884,7.99,-1.0,1,-1.0
1,215,898.602,0.0,125.1037,21583,8.64513,8.06,-1.0,1,-1.0
1,216,899.6124,0.0,125.5971,6849,8.31201,8.06,-1.0,1,-1.0
1,217,913.5879,0.0,125.8063,3879,8.26342,8.06,-1.0,1,-1.0
1,218,986.6429,0.0,131.6511,2877,6.20579,8.44,-1.0,1,-1.0
1,219,1034.6826,0.0,137.9946,3743,1.17688,8.82,-1.0,1,-1.0
1,220,1035.687,0.0,138.5581,11494,8.82285,8.88,-1.0,1,-1.0
1,221,1100.708,0.0,147.1212,2412,5.91833,9.46,-1.0,1,-1.0
